%!!
%!!  1998 Atmospheric delta 14C and radiocarbon ages from:
%!!
%!!  M. Stuiver, P. J. Reimer, E. Bard, J. W. Beck, G. S. Burr,
%!!  K. A. Hughen, B. Kromer, F. G. McCormac, J. v. d. Plicht 
%!!  and M. Spurk. INTCAL98 Radiocarbon Age Calibration, 24,000-0
%!!  cal BP. Radiocarbon 40, 1041-1083 (1998).  
%!!
%!! Time is given in kilo-years before 1950.
%!!
%!!
% Age           Delta 14C  
%                per mil  
3.7750		20.8000
3.7850		16.5000
3.7950		26.4000
3.8050		28.1000
3.8150		27.1000
3.8250		27.7000
3.8350		21.0000
3.8450		20.8000
3.8550		22.4000
3.8650		23.5000
3.8750		21.8000
3.8850		24.2000
3.8950		22.5000
3.9050		22.6000
3.9150		22.8000
3.9250		24.7000
3.9350		19.9000
3.9450		23.6000
3.9550		29.0000
3.9650		26.9000
3.9750		27.6000
3.9850		24.4000
3.9950		22.0000
4.0050		22.8000
4.0150		23.7000
4.0250		23.4000
4.0350		29.0000
4.0450		29.7000
4.0550		34.0000
4.0650		33.4000
4.0750		33.6000
4.0850		32.7000
4.0950		27.0000
4.1050		26.6000
4.1150		29.8000
4.1250		32.4000
4.1350		34.8000
4.1450		34.7000
4.1550		28.8000
4.1650		27.6000
4.1750		32.6000
4.1850		30.0000
4.1950		30.7000
4.2050		35.6000
4.2150		38.3000
4.2250		37.7000
4.2350		36.9000
4.2450		34.6000
4.2550		34.7000
4.2650		34.2000
4.2750		37.0000
4.2850		37.5000
4.2950		37.6000
4.3050		35.1000
4.3150		37.3000
4.3250		38.5000
4.3350		43.1000
4.3450		44.9000
4.3550		41.4000
4.3650		41.9000
4.3750		45.1000
4.3850		45.6000
4.3950		46.9000
4.4050		48.5000
4.4150		44.0000
4.4250		38.1000
4.4350		41.1000
4.4450		39.0000
4.4550		34.6000
4.4650		37.9000
4.4750		42.7000
4.4850		43.6000
4.4950		47.9000
4.5050		47.1000
4.5150		46.4000
4.5250		44.3000
4.5350		39.9000
4.5450		43.0000
4.5550		40.2000
4.5650		48.0000
4.5750		41.1000
4.5850		42.2000
4.5950		42.2000
4.6050		48.2000
4.6150		45.2000
4.6250		45.4000
4.6350		45.9000
4.6450		47.7000
4.6550		44.7000
4.6650		43.9000
4.6750		50.7000
4.6850		52.0000
4.6950		52.5000
4.7050		52.6000
4.7150		50.0000
4.7250		54.4000
4.7350		52.2000
4.7450		52.8000
4.7550		56.0000
4.7650		63.4000
4.7750		69.4000
4.7850		67.7000
4.7950		67.0000
4.8050		68.4000
4.8150		64.0000
4.8250		63.5000
4.8350		55.3000
4.8450		54.2000
4.8550		52.2000
4.8650		51.0000
4.8750		45.3000
4.8850		45.6000
4.8950		46.3000
4.9050		49.3000
4.9150		49.6000
4.9250		50.0000
4.9350		53.5000
4.9450		55.5000
4.9550		56.8000
4.9650		56.2000
4.9750		54.0000
4.9850		52.1000
4.9950		52.7000
5.0050		53.5000
5.0150		56.9000
5.0250		61.8000
5.0350		58.7000
5.0450		58.2000
5.0550		52.4000
5.0650		55.3000
5.0750		52.9000
5.0850		54.2000
5.0950		52.8000
5.1050		57.0000
5.1150		63.5000
5.1250		61.1000
5.1350		61.8000
5.1450		60.3000
5.1550		61.1000
5.1650		65.5000
5.1750		68.3000
5.1850		70.2000
5.1950		75.3000
5.2050		77.0000
5.2150		75.1000
5.2250		76.8000
5.2350		77.9000
5.2450		79.2000
5.2550		80.8000
5.2650		80.0000
5.2750		81.8000
5.2850		79.5000
5.2950		78.2000
5.3050		75.3000
5.3150		71.9000
5.3250		66.6000
5.3350		60.2000
5.3450		61.8000
5.3550		63.8000
5.3650		66.2000
5.3750		67.4000
5.3850		72.4000
5.3950		73.2000
5.4050		74.7000
5.4150		78.1000
5.4250		83.4000
5.4350		84.5000
5.4450		82.9000
5.4550		77.8000
5.4650		78.8000
5.4750		73.3000
5.4850		73.7000
5.4950		68.4000
5.5050		72.6000
5.5150		76.7000
5.5250		76.2000
5.5350		80.9000
5.5450		83.2000
5.5550		86.0000
5.5650		88.9000
5.5750		86.8000
5.5850		82.3000
5.5950		75.0000
5.6050		72.3000
5.6150		69.5000
5.6250		70.1000
5.6350		73.4000
5.6450		73.6000
5.6550		72.1000
5.6650		66.7000
5.6750		70.1000
5.6850		70.7000
5.6950		72.8000
5.7050		74.3000
5.7150		73.5000
5.7250		73.4000
5.7350		72.7000
5.7450		72.1000
5.7550		67.3000
5.7650		67.4000
5.7750		67.0000
5.7850		68.3000
5.7950		70.9000
5.8050		71.8000
5.8150		75.6000
5.8250		75.7000
5.8350		84.0000
5.8450		81.9000
5.8550		83.8000
5.8650		82.4000
5.8750		84.1000
5.8850		85.2000
5.8950		80.7000
5.9050		81.7000
5.9150		76.3000
5.9250		75.4000
5.9350		71.4000
5.9450		71.3000
5.9550		68.0000
5.9650		69.9000
5.9750		76.6000
5.9850		78.1000
5.9950		70.0000
6.0050		64.5000
6.0150		69.0000
6.0250		69.0000
6.0350		69.3000
6.0450		71.5000
6.0550		74.9000
6.0650		70.9000
6.0750		77.1000
6.0850		82.4000
6.0950		77.9000
6.1050		83.6000
6.1150		77.5000
6.1250		75.1000
6.1350		80.0000
6.1450		83.6000
6.1550		92.2000
6.1650		93.6000
6.1750		81.9000
6.1850		82.2000
6.1950		83.4000
6.2050		77.9000
6.2150		75.3000
6.2250		79.1000
6.2350		81.8000
6.2450		85.5000
6.2550		89.1000
6.2650		90.0000
6.2750		86.9000
6.2850		82.7000
6.2950		78.3000
6.3050		76.7000
6.3150		72.0000
